PGA(g),B(m),DF(m),Y(kN/m3),Beban(kN),Qult,SF,Qall
1,2.6,1.5,21,100,440.10,2.45,179.4129637
1,2.7,1.5,21,100,447.10,2.54,175.9543487
1,2.8,1.5,21,100,457.00,2.63,173.6322188
1,2.9,1.5,21,100,465.00,2.67,173.9618406
1,3,1.5,21,100,472.00,2.73,173.0205279
1,2,2,21,100,422.80,2.44,173.5632184
1,2.1,2,21,100,434.50,2.51,172.83214
1,2.2,2,21,100,440.10,2.58,170.3832753
1,2.3,2,21,100,447.60,2.64,169.3530079
1,2.4,2,21,100,457.50,2.69,169.8218263
1,2.5,2,21,100,467.00,2.73,170.8744969
1,2.6,2,21,100,477.60,2.79,170.9989259
1,2.7,2,21,100,491.70,2.84,173.1338028
1,2.8,2,21,100,499.00,2.91,171.3598901
1,2.9,2,21,100,504.80,2.96,170.3678704
1,3,2,21,100,515.60,3.04,169.4881825
1,2.5,2.5,21,100,502.90,2.99,168.2502509
1,2.6,2.5,21,100,511.90,3.05,167.7810554
1,2.7,2.5,21,100,523.50,3.16,165.5074297
1,2.8,2.5,21,100,535.40,3.28,163.1322364
1,2.9,2.5,21,100,548.90,3.42,160.497076
1,3,2.5,21,100,553.00,3.48,158.816772
1,0.5,0.5,21,150,117.60,1.19,98.98989899
1,0.6,0.5,21,150,131.40,1.19,110.6060606
1,0.7,0.5,21,150,144.60,1.19,121.6148024
1,0.8,0.5,21,150,157.70,1.20,130.9800664
1,0.9,0.5,21,150,170.20,1.20,141.3621262
1,1,0.5,21,150,183.10,1.22,149.5915033
1,1.1,0.5,21,150,194.40,1.26,154.1633624
1,1.2,0.5,21,150,206.10,1.28,160.5140187
1,1.3,0.5,21,150,219.30,1.31,167.1493902
1,1.4,0.5,21,150,229.70,1.34,171.9311377
1,1.5,0.5,21,150,240.90,1.36,177.1323529
1,1.6,0.5,21,150,251.80,1.40,180.4371193
1,1.7,0.5,21,150,262.90,1.43,183.7176799
1,1.8,0.5,21,150,274.00,1.48,185.7627119
1,1.9,0.5,21,150,284.60,1.49,190.9426367
1,2,0.5,21,150,295.00,1.51,195.8831341
1,2.1,0.5,21,150,304.90,1.52,200.1969796
1,2.2,0.5,21,150,315.10,1.54,204.6103896
1,2.3,0.5,21,150,324.70,1.58,204.9873737
1,2.4,0.5,21,150,334.45,1.60,208.5619855
1,2.5,0.5,21,150,344.20,1.62,212.0502711
1,2.6,0.5,21,150,353.20,1.67,211.8013912
1,2.7,0.5,21,150,362.00,1.71,211.4485981
1,2.8,0.5,21,150,372.20,1.78,209.1011236
1,2.9,0.5,21,150,379.10,1.83,206.988807
1,3,0.5,21,150,381.34,1.88,202.5172597
1,1,1,21,150,222.10,1.37,162.7106227
1,1.1,1,21,150,234.80,1.40,168.1346223
1,1.2,1,21,150,249.10,1.43,174.4397759
1,1.3,1,21,150,259.80,1.48,175.1854349
1,1.4,1,21,150,271.80,1.51,179.7619048
1,1.5,1,21,150,283.50,1.53,184.9918434
1,1.6,1,21,150,293.80,1.55,189.1822279
1,1.7,1,21,150,307.80,1.60,192.1348315
1,1.8,1,21,150,320.40,1.64,195.7836847
1,1.9,1,21,150,331.20,1.67,198.2046679
1,2,1,21,150,338.10,1.69,200.0591716
1,2.1,1,21,150,348.70,1.71,204.0374488
1,2.2,1,21,150,357.70,1.75,204.9856734
1,2.3,1,21,150,370.60,1.77,209.4968909
1,2.4,1,21,150,382.00,1.79,213.0507529
1,2.5,1,21,150,390.50,1.82,214.7964796
1,2.6,1,21,150,399.40,1.84,216.7118828
1,2.7,1,21,150,403.70,1.87,215.8823529
1,2.8,1,21,150,412.50,1.91,216.4218258
1,2.9,1,21,150,422.40,1.94,217.507724
1,3,1,21,150,433.00,1.99,217.4240522
1,1.5,1.5,21,150,330.20,1.53,215.6760287
1,1.6,1.5,21,150,338.00,1.57,215.0127226
1,1.7,1.5,21,150,352.80,1.60,220.3622736
1,1.8,1.5,21,150,363.50,1.64,222.0525351
1,1.9,1.5,21,150,375.20,1.69,222.14328
1,2,1.5,21,150,384.80,1.71,224.635143
1,2.1,1.5,21,150,392.90,1.75,224.3860651
1,2.2,1.5,21,150,397.00,1.79,222.4089636
1,2.3,1.5,21,150,411.50,1.80,228.865406
1,2.4,1.5,21,150,422.20,1.81,232.7453142
1,2.5,1.5,21,150,429.70,1.85,232.1447866
1,2.6,1.5,21,150,440.10,1.89,233.4748011
1,2.7,1.5,21,150,447.10,1.91,233.8389121
1,2.8,1.5,21,150,457.00,1.98,231.3924051
1,2.9,1.5,21,150,465.00,2.03,229.0640394
1,3,1.5,21,150,472.00,2.08,226.8140317
1,2,2,21,150,422.80,1.87,225.7341164
1,2.1,2,21,150,434.50,1.92,226.184279
1,2.2,2,21,150,440.10,1.94,226.505404
1,2.3,2,21,150,447.60,2.01,222.4652087
1,2.4,2,21,150,457.50,2.08,219.8462278
1,2.5,2,21,150,467.00,2.12,220.0754006
1,2.6,2,21,150,477.60,2.18,218.7814934
1,2.7,2,21,150,491.70,2.23,220.3549341
1,2.8,2,21,150,499.00,2.29,217.7517891
1,2.9,2,21,150,504.80,2.31,218.8123104
1,3,2,21,150,515.60,2.37,217.920541
1,2.5,2.5,21,150,502.90,2.56,196.5989054
1,2.6,2.5,21,150,511.90,2.60,196.7332821
1,2.7,2.5,21,150,523.50,2.63,198.9737742
1,2.8,2.5,21,150,535.40,2.68,199.5527395
1,2.9,2.5,21,150,548.90,2.73,200.7681053
1,3,2.5,21,150,553.00,2.78,198.7778577
1,0.5,0.5,21,200,117.60,1.10,106.9090909
1,0.6,0.5,21,200,131.40,1.10,119.2377495
1,0.7,0.5,21,200,144.60,1.12,129.1071429
1,0.8,0.5,21,200,157.70,1.15,137.1304348
1,0.9,0.5,21,200,170.20,1.14,148.7762238
1,1,0.5,21,200,183.10,1.15,158.9409722
1,1.1,0.5,21,200,194.40,1.19,162.9505448
1,1.2,0.5,21,200,206.10,1.19,172.9026846
1,1.3,0.5,21,200,219.30,1.20,182.2942643
1,1.4,0.5,21,200,229.70,1.22,188.5878489
1,1.5,0.5,21,200,240.90,1.24,193.8053097
1,1.6,0.5,21,200,251.80,1.29,195.3452289
1,1.7,0.5,21,200,262.90,1.30,201.7651573
1,1.8,0.5,21,200,274.00,1.32,208.2066869
1,1.9,0.5,21,200,284.60,1.34,211.7559524
1,2,0.5,21,200,295.00,1.38,213.7681159
1,2.1,0.5,21,200,304.90,1.40,217.1652422
1,2.2,0.5,21,200,315.10,1.44,218.2132964
1,2.3,0.5,21,200,324.70,1.48,218.8005391
1,2.4,0.5,21,200,334.45,1.50,222.5956739
1,2.5,0.5,21,200,344.20,1.52,226.2984878
1,2.6,0.5,21,200,353.20,1.55,227.4307791
1,2.7,0.5,21,200,362.00,1.59,227.2441933
1,2.8,0.5,21,200,372.20,1.63,227.9240661
1,2.9,0.5,21,200,379.10,1.68,226.3283582
1,3,0.5,21,200,381.34,1.70,224.0540541
1,1,1,21,200,222.10,1.20,185.3923205
1,1.1,1,21,200,234.80,1.23,190.4298459
1,1.2,1,21,200,249.10,1.27,196.4511041
1,1.3,1,21,200,259.80,1.30,200.462963
1,1.4,1,21,200,271.80,1.33,204.6686747
1,1.5,1,21,200,283.50,1.36,208.4558824
1,1.6,1,21,200,293.80,1.41,209.1103203
1,1.7,1,21,200,307.80,1.45,212.2758621
1,1.8,1,21,200,320.40,1.48,216.4864865
1,1.9,1,21,200,331.20,1.51,219.265144
1,2,1,21,200,338.10,1.54,219.4029851
1,2.1,1,21,200,348.70,1.57,221.9605347
1,2.2,1,21,200,357.70,1.60,223.4228607
1,2.3,1,21,200,370.60,1.64,225.9756098
1,2.4,1,21,200,382.00,1.67,228.6056254
1,2.5,1,21,200,390.50,1.70,229.4359577
1,2.6,1,21,200,399.40,1.74,229.8705036
1,2.7,1,21,200,403.70,1.77,227.6931754
1,2.8,1,21,200,412.50,1.80,229.0394225
1,2.9,1,21,200,422.40,1.84,229.3782243
1,3,1,21,200,433.00,1.88,230.0743889
1,1.5,1.5,21,200,330.20,1.40,235.8571429
1,1.6,1.5,21,200,338.00,1.44,234.7222222
1,1.7,1.5,21,200,352.80,1.47,240.8191126
1,1.8,1.5,21,200,363.50,1.49,243.3065596
1,1.9,1.5,21,200,375.20,1.52,246.3558766
1,2,1.5,21,200,384.80,1.55,248.8199159
1,2.1,1.5,21,200,392.90,1.57,250.2547771
1,2.2,1.5,21,200,397.00,1.59,249.6855346
1,2.3,1.5,21,200,411.50,1.63,253.2307692
1,2.4,1.5,21,200,422.20,1.66,254.3373494
1,2.5,1.5,21,200,429.70,1.69,254.8635824
1,2.6,1.5,21,200,440.10,1.71,257.067757
1,2.7,1.5,21,200,447.10,1.79,249.219621
1,2.8,1.5,21,200,457.00,1.85,246.7602592
1,2.9,1.5,21,200,465.00,1.92,242.1875
1,3,1.5,21,200,472.00,1.98,238.0231972
1,2,2,21,200,422.80,1.67,252.7196653
1,2.1,2,21,200,434.50,1.69,256.6450089
1,2.2,2,21,200,440.10,1.70,258.5781434
1,2.3,2,21,200,447.60,1.74,257.0936244
1,2.4,2,21,200,457.50,1.78,256.5612382
1,2.5,2,21,200,467.00,1.81,258.4394023
1,2.6,2,21,200,477.60,1.84,259.5652174
1,2.7,2,21,200,491.70,1.92,255.9604373
1,2.8,2,21,200,499.00,2.07,240.8301158
1,2.9,2,21,200,504.80,2.16,233.4875116
1,3,2,21,200,515.60,2.22,231.8345324
1,2.5,2.5,21,200,502.90,2.21,227.1454381
1,2.6,2.5,21,200,511.90,2.28,225.010989
1,2.7,2.5,21,200,523.50,2.32,225.2581756
1,2.8,2.5,21,200,535.40,2.38,224.6747797
1,2.9,2.5,21,200,548.90,2.48,221.1522965
1,3,2.5,21,200,553.00,2.57,215.007776
